# Variable: rate
# Sample shape: (10, 111)
# Date: 2014-05-08 21:13:20.375838
4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,4.042452563867470872e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,3.622841878439140295e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,3.503310567664367881e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,2.966540639150021530e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01,9.315897947138636059e-01
3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01
3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01
3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,3.002457271416157258e+00,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01,9.903271577642583923e-01
